story,character, appearing lines
576277ec-7f49-438c-a2d5-dd863ee06cbf,Guest,[5]
88f9c16b-d120-4840-9189-ab7067656f6a,Anyone,[5]
88f9c16b-d120-4840-9189-ab7067656f6a,Young lady,"[1, 3, 4, 5]"
ffc5804a-74bd-4054-8f60-c61816ca91dc,Erin,"[1, 2, 3, 4, 5]"
68ebb0de-533b-4eb6-b6a8-715094a4c2f7,Jeff,"[1, 2, 3, 4, 5]"
8455d5f1-c032-4614-8c73-7b738466867b,I (myself),"[2, 3, 4]"
8455d5f1-c032-4614-8c73-7b738466867b,Everyone,[5]
a33a1117-7a70-4d06-b7cc-382a0d908dcc,I (myself),"[1, 3, 4, 5]"
a33a1117-7a70-4d06-b7cc-382a0d908dcc,Sally,"[1, 3, 4, 5]"
63a57458-a3e9-44de-ba23-56e1d12b9bdd,His friend,"[2, 3]"
63a57458-a3e9-44de-ba23-56e1d12b9bdd,Carter,"[2, 5]"
24c95480-b2cb-4543-8db0-c87191621357,John,"[1, 2, 3, 5]"
7cc55d45-295f-44ce-b7db-afc4efbb9bbc,Carlos,[1]
68fe75bb-9628-43c4-89a6-4e9c94bfe1e5,Carol,[1]
68fe75bb-9628-43c4-89a6-4e9c94bfe1e5,Police,[4]
68fe75bb-9628-43c4-89a6-4e9c94bfe1e5,Beekeepers,[5]
5ff30469-cb55-4326-b45b-7688b03b550f,Bob,"[1, 2, 3, 4, 5]"
5467de6d-f54e-4271-abad-93d9e6f26510,Amanda,"[1, 2, 3, 4, 5]"
5cce72af-93bd-4202-b6ba-2cf07f0d36e4,Coach,[3]
5cce72af-93bd-4202-b6ba-2cf07f0d36e4,Ron,"[1, 2, 4, 5]"
62eb44ab-c341-466d-a09f-8f79acae83c2,I (myself),"[1, 2, 3, 4, 5]"
62eb44ab-c341-466d-a09f-8f79acae83c2,Hispanic men,[1]
62eb44ab-c341-466d-a09f-8f79acae83c2,Mexican,"[2, 3, 4]"
fcca318a-fa2e-4c4a-8434-a8332c13d131,Tina,"[1, 2, 3, 4, 5]"
57567277-fc3d-42f6-878d-26d41fe875c5,Zach,"[1, 2, 3, 4, 5]"
50f845d7-24cc-41ee-a311-efc304896553,Becca,"[1, 2, 3, 4]"
50f845d7-24cc-41ee-a311-efc304896553,Parents,[3]
50f845d7-24cc-41ee-a311-efc304896553,Santa,[2]
50f845d7-24cc-41ee-a311-efc304896553,Kitten,[1]
d8ef5dbc-e736-4032-b968-e873bc2e1201,Bandleader,[2]
d8ef5dbc-e736-4032-b968-e873bc2e1201,Marley,"[1, 2, 3, 4, 5]"
fd3ab5fe-af6c-4025-b99a-8115ce58dff4,Tina,"[1, 4, 5]"
fd3ab5fe-af6c-4025-b99a-8115ce58dff4,Stacy,"[1, 2, 4]"
c5756e35-b34f-44b2-b90a-f619aaca9cfe,His friends,[5]
c5756e35-b34f-44b2-b90a-f619aaca9cfe,Jack,"[1, 2, 3, 4, 5]"
c5756e35-b34f-44b2-b90a-f619aaca9cfe,Sam,[4]
c5756e35-b34f-44b2-b90a-f619aaca9cfe,Brother,"[3, 4]"
c6de5e7b-b36d-4316-a99c-650f93973ebe,His barber,[3]
c6de5e7b-b36d-4316-a99c-650f93973ebe,His friends,[5]
c6de5e7b-b36d-4316-a99c-650f93973ebe,Joey,"[1, 2, 3, 5]"
0424557f-b9f2-4f4c-88a9-4825e29ec3b3,Rita,"[1, 2, 4, 5]"
ee896c53-bcf9-47b5-a007-df32557cd62d,Joan,"[1, 2, 3, 5]"
3a0df648-a98c-4f2e-a1f4-31c71a97c65c,Hannah,"[1, 2, 3, 5]"
9e5e6047-048b-4b85-af1a-fabfc9fb4f7b,Louise norton,"[1, 2, 3, 4, 5]"
d6302c5f-505d-4a06-96de-9adfd3257663,I (myself),"[1, 2]"
1b3145c4-0b27-4cd3-841b-ac6f8008cc89,I (myself),[4]
1b3145c4-0b27-4cd3-841b-ac6f8008cc89,Friend,[3]
1b3145c4-0b27-4cd3-841b-ac6f8008cc89,Cat,"[1, 2, 4, 5]"
25d9d78f-cfee-439a-962e-4538f728ca85,Zach,"[1, 4]"
98e247d3-40c1-46e0-bd2c-f47d7d7fd6f2,Host,[4]
98e247d3-40c1-46e0-bd2c-f47d7d7fd6f2,Ben,[1]
454a8d05-cb39-4783-b19d-724b4d88f40f,5 kids,"[1, 5]"
454a8d05-cb39-4783-b19d-724b4d88f40f,Randy,"[1, 2, 3, 4, 5]"
454a8d05-cb39-4783-b19d-724b4d88f40f,Wife,"[2, 3, 5]"
00f3f01a-508b-4f63-8ab2-c413314ecb9d,Miller,"[1, 3, 4, 5]"
00f3f01a-508b-4f63-8ab2-c413314ecb9d,His wife,"[2, 3]"
c7651a57-b136-4f08-852e-5f2f20e338fb,Maria,"[1, 2, 3, 4, 5]"
e09e5e93-6fe4-4cce-9197-b00f4b57efc0,I (myself),"[1, 2, 3, 4, 5]"
70f38fdf-d552-43cb-8d2d-8ba2cc423d9a,I (myself),"[1, 2, 3]"
70f38fdf-d552-43cb-8d2d-8ba2cc423d9a,Dog,"[1, 2, 3, 4, 5]"
d7695ad5-ca28-458b-9c73-2beadeb15846,Dana,"[1, 3, 4, 5]"
d7695ad5-ca28-458b-9c73-2beadeb15846,Dana's grandfather,"[1, 2, 4]"
168a1cf6-d6ac-4532-9fa5-f12775296ab7,Jenny's dad,"[1, 5]"
168a1cf6-d6ac-4532-9fa5-f12775296ab7,A friend,"[3, 5]"
168a1cf6-d6ac-4532-9fa5-f12775296ab7,Jenny,"[1, 2, 3, 4, 5]"
168a1cf6-d6ac-4532-9fa5-f12775296ab7,A kitten,"[1, 2, 3, 5]"
39bdba6c-7b34-4eca-888f-9306874cef79,I (myself),"[1, 3, 4, 5]"
39bdba6c-7b34-4eca-888f-9306874cef79,Everyone else,[2]
39bdba6c-7b34-4eca-888f-9306874cef79,My boyfriend's parents,"[3, 4]"
39bdba6c-7b34-4eca-888f-9306874cef79,People,[1]
323c2ea0-8ca4-4b97-a8e2-900dc135b243,I (myself),"[1, 2, 4]"
a630deb3-4cc6-440a-9422-bd761b637459,His friends,"[2, 3]"
a630deb3-4cc6-440a-9422-bd761b637459,Rick,"[1, 2, 3, 4, 5]"
17c0f3b8-85ca-4cbc-9ec8-f85fa86de1ed,I (myself),"[1, 3, 4]"
df17122a-1501-43e4-840b-aedddd6cf4ce,I (myself),"[1, 2, 3, 4, 5]"
79689588-d472-43e4-846f-77a87f45099c,Everyone,"[3, 4]"
79689588-d472-43e4-846f-77a87f45099c,Mark,"[1, 2, 3, 4, 5]"
c722e801-217a-4293-84ca-9cc978077b7c,Tim,"[1, 2, 3, 5]"
c722e801-217a-4293-84ca-9cc978077b7c,John,"[1, 2, 4, 5]"
ad9a5ebb-3057-4a19-a19f-827aef7fd1c9,Everyone,[5]
ad9a5ebb-3057-4a19-a19f-827aef7fd1c9,Tom,"[1, 2, 3, 4, 5]"
da21621f-13c6-4758-b220-80cc366a45fe,Chuck,"[1, 3]"
da21621f-13c6-4758-b220-80cc366a45fe,Friend,"[1, 5]"
28a0ed45-5fd3-4cad-b3d9-8166b45b767c,Chris,[2]
28a0ed45-5fd3-4cad-b3d9-8166b45b767c,Chris' father,[5]
1460afdc-0e45-4d87-9d4d-9341efaabd5b,Matt,"[1, 2, 3, 4, 5]"
0c381289-8c6b-4c5e-bd76-4713b563c325,Autistic people,[4]
0c381289-8c6b-4c5e-bd76-4713b563c325,Most people,[4]
0c381289-8c6b-4c5e-bd76-4713b563c325,Eric,"[1, 2, 3]"
ec2dc49d-ea21-4b42-b7cc-3242873fa4cb,Jill,"[1, 2, 4, 5]"
ec2dc49d-ea21-4b42-b7cc-3242873fa4cb,Jack,"[1, 2, 3, 4, 5]"
9cbf495a-2d36-4b87-b863-dfeb5348c8ed,Hermione,"[1, 2, 3, 4, 5]"
9cbf495a-2d36-4b87-b863-dfeb5348c8ed,Ron,"[1, 2, 3, 4, 5]"
9cbf495a-2d36-4b87-b863-dfeb5348c8ed,Harmony,[3]
8b4fab27-9e8d-4ea9-8545-9d769412dbdc,Tatiana's school,[3]
8b4fab27-9e8d-4ea9-8545-9d769412dbdc,Tatiana,"[1, 2, 3, 5]"
8b4fab27-9e8d-4ea9-8545-9d769412dbdc,The owner of the key,[4]
f59f976b-0db5-4c17-9bbc-c343fe57ee60,Amy,"[1, 2, 3, 4, 5]"
f59f976b-0db5-4c17-9bbc-c343fe57ee60,Mother,[5]
3a44f82c-2233-45a4-aa8c-8aa0d92d6a2a,Newborn,[3]
3a44f82c-2233-45a4-aa8c-8aa0d92d6a2a,Jake's ex,[4]
3a44f82c-2233-45a4-aa8c-8aa0d92d6a2a,Ex girlfriend,[4]
3a44f82c-2233-45a4-aa8c-8aa0d92d6a2a,Jake,"[1, 2, 3, 5]"
3a44f82c-2233-45a4-aa8c-8aa0d92d6a2a,Rayana,"[1, 2, 3, 5]"
63cb6c03-3bef-473b-9a2a-868fd6170b0a,Thomas,"[1, 2, 3, 4, 5]"
5d320467-94cb-4b4b-871c-56e0d109c93a,Desire,"[1, 2, 3, 4, 5]"
5d320467-94cb-4b4b-871c-56e0d109c93a,Lion,[4]
5d320467-94cb-4b4b-871c-56e0d109c93a,Kids,"[3, 4]"
5d320467-94cb-4b4b-871c-56e0d109c93a,Zebra,[2]
dc58447e-0c14-4e09-a739-cc6e4b92aa5c,Test,[3]
dc58447e-0c14-4e09-a739-cc6e4b92aa5c,Tara,"[1, 2, 4, 5]"
e90f100a-6534-4f9a-ab9e-49b65f16c4ff,I (myself),[2]
e90f100a-6534-4f9a-ab9e-49b65f16c4ff,Everyone,[4]
e90f100a-6534-4f9a-ab9e-49b65f16c4ff,Man,[5]
e90f100a-6534-4f9a-ab9e-49b65f16c4ff,Child,"[3, 5]"
9406ca2b-9bdb-4fef-a146-2b9774b83c4d,Cold,[2]
9406ca2b-9bdb-4fef-a146-2b9774b83c4d,Mom,"[2, 3]"
9406ca2b-9bdb-4fef-a146-2b9774b83c4d,Anna,"[1, 2, 5]"
9f0f14a6-1687-46b5-bf57-49a2d99dc3fb,My son,"[1, 2, 3, 4]"
9f0f14a6-1687-46b5-bf57-49a2d99dc3fb,Earth,[4]
9f0f14a6-1687-46b5-bf57-49a2d99dc3fb,I (myself),"[1, 2, 3, 4, 5]"
9f0f14a6-1687-46b5-bf57-49a2d99dc3fb,Sam,"[1, 2, 3, 4, 5]"
35be563d-c7a1-451c-aa58-feb7e0702dde,I (myself),"[1, 3, 4, 5]"
35be563d-c7a1-451c-aa58-feb7e0702dde,Optician,[5]
895a0021-b959-46b9-ae14-af1f329161d6,I (myself),"[1, 2, 3, 5]"
895a0021-b959-46b9-ae14-af1f329161d6,Manager,"[4, 5]"
895a0021-b959-46b9-ae14-af1f329161d6,Cashier,"[2, 5]"
a84887cb-bc1a-4ba4-b4b0-2a31b8d67e06,Roz,"[1, 5]"
a84887cb-bc1a-4ba4-b4b0-2a31b8d67e06,Jill,"[1, 2, 3, 5]"
a84887cb-bc1a-4ba4-b4b0-2a31b8d67e06,The officials,[4]
a08660ee-ecc1-435c-b92b-9254a25e5e54,Bank robber,"[4, 5]"
a08660ee-ecc1-435c-b92b-9254a25e5e54,Joe,"[1, 2, 3, 4, 5]"
7b226d86-b1b3-437e-bd2d-d4d6b72a6cbd,Rob,"[1, 3, 4]"
c021a6f7-39ea-4d64-a880-2e23e94e5c78,Martin,"[1, 2, 3, 4, 5]"
65e3547f-cc39-4b62-be0e-610b82d8591c,Friends,[2]
65e3547f-cc39-4b62-be0e-610b82d8591c,Harry,"[1, 2, 3, 4, 5]"
8f21c7cf-8f0b-44e4-b942-c8502f568ecc,Wolf eel,"[2, 3, 4, 5]"
8f21c7cf-8f0b-44e4-b942-c8502f568ecc,A doctor,[5]
8f21c7cf-8f0b-44e4-b942-c8502f568ecc,Joe,"[1, 2, 3, 4]"
8f21c7cf-8f0b-44e4-b942-c8502f568ecc,Fred,"[1, 2, 4]"
4a5563c4-b4e9-4ef2-a2b4-8e37bb19f7bf,Kate,"[1, 2, 4, 5]"
4a5563c4-b4e9-4ef2-a2b4-8e37bb19f7bf,Her friends,[3]
abc23535-8854-4627-89ab-d12b3fcc5521,I (myself),"[1, 2, 3, 4, 5]"
3204ee58-ee0e-4f18-af93-3e4e07064484,Dog,"[4, 5]"
3204ee58-ee0e-4f18-af93-3e4e07064484,Franklin,"[1, 2, 3, 4]"
3204ee58-ee0e-4f18-af93-3e4e07064484,Teacher,"[1, 5]"
6ee1b669-448c-4599-b28b-60ef9d848f08,I (myself),[1]
6ee1b669-448c-4599-b28b-60ef9d848f08,Husband,[3]
6ee1b669-448c-4599-b28b-60ef9d848f08,Bridesmaids,[2]
6ee1b669-448c-4599-b28b-60ef9d848f08,Daughter's friends,[1]
312cabfb-0da8-489d-b888-bbd259600f92,Woman,"[4, 5]"
312cabfb-0da8-489d-b888-bbd259600f92,Bill,"[1, 2, 3, 4, 5]"
835386f9-beb4-4aaf-88cb-6c089bf8e410,I (myself),"[1, 2, 4, 5]"
835386f9-beb4-4aaf-88cb-6c089bf8e410,Joe,"[1, 2, 3, 5]"
f60813e4-7355-4e08-89ec-022b0bac9ffc,I (myself),"[1, 2, 3, 4]"
f60813e4-7355-4e08-89ec-022b0bac9ffc,Orthodontist's son,"[3, 5]"
f60813e4-7355-4e08-89ec-022b0bac9ffc,Chorus teacher,"[1, 2]"
f60813e4-7355-4e08-89ec-022b0bac9ffc,Orthodontist,[3]
d85e1267-5e40-4d43-8cb6-6decd2a4bc6c,The teacher,"[3, 4]"
d85e1267-5e40-4d43-8cb6-6decd2a4bc6c,School,[2]
d85e1267-5e40-4d43-8cb6-6decd2a4bc6c,One of the twins,"[1, 2, 3, 4]"
d85e1267-5e40-4d43-8cb6-6decd2a4bc6c,One of the twins,"[1, 4, 5]"
a27f900b-4edc-4cd1-a77e-620fc3cce714,June,"[1, 2, 3, 4, 5]"
fbf65d6d-dd5d-4f9c-807c-cc56438edf17,Driver of ice cream truck,[5]
fbf65d6d-dd5d-4f9c-807c-cc56438edf17,Mary,"[1, 2, 3, 4, 5]"
4c35131a-84a9-4a32-9a37-d4655698858a,Boy,"[1, 2, 3, 4, 5]"
4c35131a-84a9-4a32-9a37-d4655698858a,Mother,"[2, 4]"
b4216fa9-cc7c-4e88-8b36-14e1ad6bca09,Andrew,"[1, 2, 3, 4, 5]"
6a03af58-3fa4-4939-8117-8b65f69648e0,Friends,"[1, 2, 3, 4]"
6a03af58-3fa4-4939-8117-8b65f69648e0,Lucy,"[1, 2, 3, 4]"
251c24b7-8395-47b0-9241-77ccd935b5c0,I (myself),"[1, 2, 3, 4, 5]"
60d4dcb2-a806-47ac-a188-58d3f5da865a,I (myself),"[1, 2, 3]"
60d4dcb2-a806-47ac-a188-58d3f5da865a,Friend,[5]
361865ff-64d9-406e-9491-272fce845b8e,Ben,"[1, 2, 3, 4, 5]"
bd144651-f7b5-41d7-890a-8ee95441d105,Neighbor girl,"[2, 4]"
bd144651-f7b5-41d7-890a-8ee95441d105,Sampson,"[1, 2, 3, 5]"
6a9b0da1-e6f0-401a-aced-57265f12d4dd,Kelly,"[1, 2, 3, 4, 5]"
61f7a5bd-da4e-4e44-afd3-65e85f39c405,Mom,"[3, 4, 5]"
61f7a5bd-da4e-4e44-afd3-65e85f39c405,Bernie,"[1, 3, 4, 5]"
56b86e76-1e04-4b59-83b6-6f4bebd08d49,I (myself),"[1, 2, 3, 4, 5]"
964cfa34-7abd-43c5-8962-9b7623ab1c13,I (myself),"[1, 3, 5]"
425ca494-d006-4998-ac91-d5d7d8210aed,Chad,"[1, 2, 3, 4, 5]"
3ac75c81-5799-4fe6-9207-ac4173f18a65,Randy,"[1, 2, 3, 4, 5]"
3ac75c81-5799-4fe6-9207-ac4173f18a65,Nurse,[4]
3ac75c81-5799-4fe6-9207-ac4173f18a65,Randy's son,"[1, 2, 3]"
1937644d-8406-404a-bf6c-802dab5b828a,John,"[1, 2, 3, 4, 5]"
23bb999c-688f-4aba-bb4c-6f89f8eb239b,Team,[5]
23bb999c-688f-4aba-bb4c-6f89f8eb239b,Sister,"[4, 5]"
23bb999c-688f-4aba-bb4c-6f89f8eb239b,Coach,[2]
23bb999c-688f-4aba-bb4c-6f89f8eb239b,Lucas,"[1, 2, 3, 4]"
23bb999c-688f-4aba-bb4c-6f89f8eb239b,Others,[2]
68e43f6a-33ef-420b-8d61-357895a7e5be,Evan,"[1, 2, 3, 4, 5]"
68e43f6a-33ef-420b-8d61-357895a7e5be,Evan's mom,[4]
9afdf689-e2d1-43d6-af50-75356559bbab,Julie,"[1, 2, 3, 4, 5]"
db5ec5fe-528b-4f15-9695-378871d4138d,Griffin,"[1, 2, 3, 4, 5]"
db5ec5fe-528b-4f15-9695-378871d4138d,Abraham lincoln,"[3, 5]"
031ec21f-6afd-45d5-af0f-d2408a28d602,Gene,"[1, 2, 3, 5]"
031ec21f-6afd-45d5-af0f-d2408a28d602,Research team,"[1, 2]"
8f9047ca-dc82-4a1b-b273-bf1cd108b3ba,I (myself),"[1, 2, 3, 4, 5]"
8f9047ca-dc82-4a1b-b273-bf1cd108b3ba,Friend,[2]
a8735c88-ffa2-42a0-84e8-32132ee7cdcc,Juan,"[1, 2, 3, 4, 5]"
a8735c88-ffa2-42a0-84e8-32132ee7cdcc,Coral snake,"[3, 4]"
60037393-7a45-476f-97af-d157100a848f,Boss,[4]
60037393-7a45-476f-97af-d157100a848f,Co-workers,[3]
60037393-7a45-476f-97af-d157100a848f,Tom,"[1, 2, 3, 4, 5]"
5c8bfb52-37c5-4508-85b3-b6bb4b61f10b,Bonnie,"[1, 2, 3, 4, 5]"
b600bf59-37c3-437d-8113-b9fec839c82c,The foster son,"[1, 3, 4, 5]"
b600bf59-37c3-437d-8113-b9fec839c82c,Anna,"[1, 2, 3, 4, 5]"
75046d77-e9d3-455c-9472-07588aae3ca3,Max,"[1, 2]"
75046d77-e9d3-455c-9472-07588aae3ca3,Kids,[3]
75046d77-e9d3-455c-9472-07588aae3ca3,Everyone,[4]
462f4d6b-25ef-4537-b2d5-2eb0a96c3fb5,Sarah,"[1, 2, 3, 4, 5]"
fe2d34a9-b586-4c7b-ab61-528fdf25c9a8,Lagertha,"[1, 2, 3, 4, 5]"
fe2d34a9-b586-4c7b-ab61-528fdf25c9a8,Her mother,"[2, 5]"
fe2d34a9-b586-4c7b-ab61-528fdf25c9a8,Friends,[3]
35e5db6b-6ded-4903-a518-bc86aaee989b,Josh,"[1, 2, 3, 4, 5]"
35e5db6b-6ded-4903-a518-bc86aaee989b,Wife,"[2, 4]"
b7fa1306-9536-47df-a3c4-d0d64c0d41d5,Parents,"[2, 3, 4, 5]"
b7fa1306-9536-47df-a3c4-d0d64c0d41d5,Puppy,[5]
b7fa1306-9536-47df-a3c4-d0d64c0d41d5,Carrie,"[1, 2, 3, 4, 5]"
9f2bc1bf-6591-4e82-969f-b8a1b8dd8593,Annie,"[1, 2, 3, 4, 5]"
3fc9853e-cf2b-49c0-8949-7003b73e7326,Couple,"[1, 2, 3, 4, 5]"
0e91608b-5449-4503-84e1-2ec7f0de738f,Sue,"[1, 2, 3, 4, 5]"
95ed1e91-eae3-4c0b-988c-c0afd45dc189,I (myself),[1]
95ed1e91-eae3-4c0b-988c-c0afd45dc189,Manager,"[4, 5]"
95ed1e91-eae3-4c0b-988c-c0afd45dc189,Mates,"[2, 3, 4, 5]"
92e020b4-e390-45ae-9bc3-1326f53fd58a,I (myself),"[1, 3, 5]"
92e020b4-e390-45ae-9bc3-1326f53fd58a,Cousins,"[1, 2]"
92e020b4-e390-45ae-9bc3-1326f53fd58a,Pills,[5]
92e020b4-e390-45ae-9bc3-1326f53fd58a,Until,[4]
92e020b4-e390-45ae-9bc3-1326f53fd58a,I started,[3]
aba50e3f-d570-41b8-a6d3-065e561ceaef,Sister,"[2, 4, 5]"
aba50e3f-d570-41b8-a6d3-065e561ceaef,Adam,"[1, 2, 3, 4, 5]"
bda5d25e-c6a5-4b7a-be42-5eba2cb25d06,Friends,[3]
bda5d25e-c6a5-4b7a-be42-5eba2cb25d06,Kelly's,[1]
ca88a7e3-0a1a-4db2-a1da-1e415ee2bd4c,Hocus pocus,"[1, 3, 4, 5]"
1d954657-c0b5-4dd8-a0ce-d984ce1c8829,I (myself),"[2, 3, 4, 5]"
1d954657-c0b5-4dd8-a0ce-d984ce1c8829,My friend,"[1, 2, 3, 4, 5]"
ca90d9ad-0a59-41e8-89a3-89a2e14dc45a,Moose,[3]
ca90d9ad-0a59-41e8-89a3-89a2e14dc45a,Fred,"[1, 2, 3, 4, 5]"
f70e3e40-399d-4183-a61e-5dd07da9acf9,New york yankees,"[2, 5]"
f70e3e40-399d-4183-a61e-5dd07da9acf9,Yolanda,"[1, 2, 3, 4, 5]"
faf986cb-426c-41b7-b477-a22cc328022b,A guy,"[2, 3, 4]"
faf986cb-426c-41b7-b477-a22cc328022b,Kate,"[1, 2, 3, 4, 5]"
3502bf7a-67b0-4ba2-8dfd-3ccad6ad5995,Girls,"[2, 3, 4, 5]"
3502bf7a-67b0-4ba2-8dfd-3ccad6ad5995,Ashley,"[1, 2, 3, 4, 5]"
a8218cef-42f3-4e4f-bafa-0e56f5aed8de,Benjamin,"[1, 2, 4, 5]"
a8218cef-42f3-4e4f-bafa-0e56f5aed8de,His team,"[3, 4]"
801a0d6b-3a79-4d90-bf6d-bd70073a46a7,Max,[1]
801a0d6b-3a79-4d90-bf6d-bd70073a46a7,Band,[1]
801a0d6b-3a79-4d90-bf6d-bd70073a46a7,People,[5]
7353e2ea-92cf-47ad-80b1-0acad8c213b4,Linda's doughnuts,[3]
7353e2ea-92cf-47ad-80b1-0acad8c213b4,Wife,[4]
e1c4b155-79a4-45b5-84da-f6ad8e0a17ac,I (myself),"[1, 2, 4, 5]"
cb8a4555-a39a-4776-a255-767b466d7613,Jane,"[1, 2, 3, 4, 5]"
cb8a4555-a39a-4776-a255-767b466d7613,Her boss,[3]
bef9ad84-63e2-49d9-9acc-e5fd36e095ef,Tim,"[1, 2, 3, 4, 5]"
82c3906e-3537-4136-925c-ce9a9691faba,Gloria,"[1, 2, 3, 4, 5]"
8d066a84-e17e-48a7-b0a1-f0eb0ac656bd,Janet,"[1, 2, 3, 5]"
8d066a84-e17e-48a7-b0a1-f0eb0ac656bd,Janet's cat,"[1, 2, 3, 4, 5]"
b041e653-d60e-435f-977e-8a92484d803c,Jake,"[1, 2, 3, 4, 5]"
2892a64b-b5d4-43f5-a52c-ad69e8cd8965,Maggie,"[1, 2, 3, 4, 5]"
ae791bb3-948d-4ece-8625-74a2240de977,Her mom,"[3, 4]"
ae791bb3-948d-4ece-8625-74a2240de977,Nicole,"[1, 2, 3, 4, 5]"
93614a0d-36f7-4579-9db3-b6b073ffe809,I (myself),"[1, 2, 3, 4, 5]"
bc6f48d5-54ae-4e6a-96df-415d91e4f3d9,Bop,"[1, 3, 4, 5]"
4e8146b0-4b1f-4c79-9096-176bd1746bca,Oreo,"[1, 2, 3, 4, 5]"
c7061c7f-78b1-495b-85e0-d926d3858254,All,[2]
835a591a-34ec-4560-8910-5f1709e2c058,Friends,[1]
835a591a-34ec-4560-8910-5f1709e2c058,Raj,[1]
835a591a-34ec-4560-8910-5f1709e2c058,Neighbor,[3]
835a591a-34ec-4560-8910-5f1709e2c058,Police,[4]
00c25cbe-6b3b-4cb8-9a9c-c9f8e3cc704e,I (myself),"[1, 2, 3, 5]"
319c64d3-eb0f-46b8-8b66-7867d06a18fb,Randy,[1]
dae341db-e3a5-4747-b872-31eb6b0fbdc0,Jack,"[1, 2, 3, 4, 5]"
dae341db-e3a5-4747-b872-31eb6b0fbdc0,Teacher,[5]
82424e50-6fee-409e-b93d-853844a78ed5,Someone,[3]
82424e50-6fee-409e-b93d-853844a78ed5,Ellen,"[1, 2, 3, 4, 5]"
82424e50-6fee-409e-b93d-853844a78ed5,Ellen's nephew,[1]
d5adfab4-48ad-4b4d-81ef-9c38ee0691da,Sarah,[1]
d5adfab4-48ad-4b4d-81ef-9c38ee0691da,Bully,[2]
d5adfab4-48ad-4b4d-81ef-9c38ee0691da,Son,[5]
7d8d75ec-305d-4244-803a-e584170189fd,Fiance,"[4, 5]"
7d8d75ec-305d-4244-803a-e584170189fd,George,"[1, 2, 3, 4]"
7d8d75ec-305d-4244-803a-e584170189fd,Layla,"[1, 2, 3]"
7d8d75ec-305d-4244-803a-e584170189fd,Boyfriend,[2]
a149297a-e1b9-4edc-8225-a382c0932d51,Neighbors,[3]
a149297a-e1b9-4edc-8225-a382c0932d51,Cindy's mother,"[1, 4, 5]"
a149297a-e1b9-4edc-8225-a382c0932d51,Cindy,"[1, 2, 3, 4, 5]"
6735464b-7dc6-481c-95cc-b44c174393e0,A girl,"[3, 4]"
6735464b-7dc6-481c-95cc-b44c174393e0,His mom,[5]
6735464b-7dc6-481c-95cc-b44c174393e0,Henry,"[1, 2, 3, 4, 5]"
42200810-e499-4de4-a48a-79f593ee9e1a,I (myself),"[1, 2, 3, 4, 5]"
7e7ba002-a917-4aa4-a7ae-efd203091658,Tammy,"[1, 2, 3, 4, 5]"
5958699f-c53d-41af-9eae-4df79f7ab0ff,Betsy,"[1, 2, 3, 4, 5]"
5958699f-c53d-41af-9eae-4df79f7ab0ff,Birds,"[1, 3, 4, 5]"
b1f5ea08-30ec-404b-a86d-d496d0f29b0c,Neil,"[1, 2, 3, 4, 5]"
8b332af2-6151-4b8b-9847-6f2c20050be6,Jason,[1]
0318467a-9fe3-4753-b65f-56ed0e01f278,Corey,"[1, 2, 3, 4, 5]"
a18a41dd-dd17-4b6b-b8c9-63792a963757,Jane,"[1, 2, 3, 4, 5]"
0135f468-bd8b-44db-8f4e-7c4cf4df972e,Bernard,"[1, 2, 3, 4, 5]"
296e10d4-baa5-4e37-9974-c593e05f8b66,I (myself),"[1, 2, 3, 4, 5]"
296e10d4-baa5-4e37-9974-c593e05f8b66,Co-worker,"[2, 4]"
1c30dcf2-90d2-4a26-8b72-ee0ba7701ad1,Debbie,[1]
f6c311f1-bcc3-4481-93a9-d0e3e4d1bc48,A bird,"[3, 5]"
f6c311f1-bcc3-4481-93a9-d0e3e4d1bc48,Anna,"[1, 2, 3, 4]"
df3a3e40-63e1-4218-8556-b4de8bc342ba,I (myself),"[1, 2, 3, 4, 5]"
8d45def0-330c-4c2b-bc3c-739b364804b1,Parents,"[3, 4]"
8d45def0-330c-4c2b-bc3c-739b364804b1,Nathan,"[1, 2, 3, 5]"
19d2cd0c-ee04-4024-ad29-924b3e0a047b,His dad,[3]
19d2cd0c-ee04-4024-ad29-924b3e0a047b,Carter,"[1, 2, 4, 5]"
585cfa81-f8c0-4d72-86e4-6169177e607c,Barber,"[3, 5]"
585cfa81-f8c0-4d72-86e4-6169177e607c,Brother,"[1, 2, 3, 4]"
958c0ec6-cb6f-4a4b-a430-a50ccfee1c43,Lindsey,"[1, 2, 4, 5]"
15e776e6-5f88-4ef1-9e22-5e75c5c756a4,Jessica,"[1, 3, 4, 5]"
15e776e6-5f88-4ef1-9e22-5e75c5c756a4,Boyfriend,"[2, 3, 4]"
7709a468-2fd1-4fc6-8217-52cb8fc1517c,Robert,"[1, 2, 3, 4]"
7709a468-2fd1-4fc6-8217-52cb8fc1517c,Robert's friends,[2]
87942480-cf0b-4059-b19a-76f1a1068e0b,Carol,"[1, 2, 3, 4, 5]"
87942480-cf0b-4059-b19a-76f1a1068e0b,Carol's partner,[3]
ea175065-c3f5-4a7e-9374-edfc4e2922b8,I (myself),"[1, 2, 3, 4, 5]"
ea175065-c3f5-4a7e-9374-edfc4e2922b8,Coworker,"[2, 3]"
721ed5aa-114d-46fe-9a7b-fdf21f97bf60,Evan,[1]
