story,character, appearing lines
c442ae24-a4c7-43cd-be78-afd89ff9a71c,Margaret,"[1, 2, 3, 4, 5]"
d9fd1fcc-77e0-419f-a4ba-c4d20f516ca2,His family,"[1, 5]"
d9fd1fcc-77e0-419f-a4ba-c4d20f516ca2,Alex,"[1, 3, 4, 5]"
d9fd1fcc-77e0-419f-a4ba-c4d20f516ca2,The campground,"[1, 2, 4]"
e945b440-e3a1-4935-bd4c-e3e193c0b6d0,Kelly,"[1, 2, 3, 4, 5]"
e945b440-e3a1-4935-bd4c-e3e193c0b6d0,Dad,"[2, 3, 4, 5]"
b8388ca4-237c-4cb8-9cca-b26d3c21fcd4,Tom,"[1, 2, 3, 4, 5]"
89380f07-9f07-4226-834a-35d0959e0559,Some people,"[2]"
89380f07-9f07-4226-834a-35d0959e0559,Henry,"[1, 2, 3, 4, 5]"
988424ab-aad9-4ab1-a070-eb6792026bc9,Lady,"[3, 4]"
988424ab-aad9-4ab1-a070-eb6792026bc9,Ace,"[1, 2, 5]"
988424ab-aad9-4ab1-a070-eb6792026bc9,Cat,"[3, 4, 5]"
3c5af399-a713-420d-afe0-5b4952e94a9f,Larry,"[1, 2, 3, 4, 5]"
c9b2c260-b1e5-4db5-8338-7216ca07d727,Parents,"[1]"
c9b2c260-b1e5-4db5-8338-7216ca07d727,Jerry,"[1, 2, 3, 4, 5]"
f4b0d93b-04e3-43bf-a7b6-9a599c88d493,Everyone,"[5]"
f4b0d93b-04e3-43bf-a7b6-9a599c88d493,Kate,"[1, 2, 3, 4, 5]"
5d013ce9-b9a0-4ce2-be24-2517c3e20a57,Cesar millan,"[2, 3, 4, 5]"
5d013ce9-b9a0-4ce2-be24-2517c3e20a57,Vincent,"[1, 3, 4, 5]"
5d013ce9-b9a0-4ce2-be24-2517c3e20a57,Dogs,"[1, 2]"
b8596d66-f7ef-4f16-b5f0-01349396ce61,Corinne,"[1, 2, 3, 4, 5]"
b8596d66-f7ef-4f16-b5f0-01349396ce61,Audience,"[5]"
b8596d66-f7ef-4f16-b5f0-01349396ce61,Corrine,"[1, 2, 3, 4, 5]"
b8596d66-f7ef-4f16-b5f0-01349396ce61,Teacher,"[3]"
c2d984b5-2763-45d4-a50b-766b57c2346d,Dj,"[2]"
c2d984b5-2763-45d4-a50b-766b57c2346d,Tina,"[1, 3, 4, 5]"
c733fc74-5ea2-41f0-9587-c2f593318a0c,I (myself),"[1, 2, 3, 4, 5]"
c733fc74-5ea2-41f0-9587-c2f593318a0c,Manager,"[5]"
c733fc74-5ea2-41f0-9587-c2f593318a0c,Server,"[1]"
0aeba2d0-db5f-4365-9482-26c9436ca681,I (myself),"[2, 3, 4, 5]"
e2e53722-cc00-4d83-957d-402882ed5a9c,Penguins,"[3, 5]"
e2e53722-cc00-4d83-957d-402882ed5a9c,Erica,"[1, 2, 3, 4, 5]"
69302a09-ee65-419c-b5ac-78eda71719bb,Stephen,"[1, 2, 3, 5]"
69302a09-ee65-419c-b5ac-78eda71719bb,Paramedics,"[4]"
69302a09-ee65-419c-b5ac-78eda71719bb,Neighbor,"[4, 5]"
61e6e347-54bd-47c1-a204-0b90c6c81a74,Eli,"[1, 3, 5]"
61e6e347-54bd-47c1-a204-0b90c6c81a74,People,"[3]"
91cdd0be-8913-422a-b2d7-b0f1ca96de45,Swam,"[4]"
91cdd0be-8913-422a-b2d7-b0f1ca96de45,Tim,"[1, 2, 3, 4, 5]"
91cdd0be-8913-422a-b2d7-b0f1ca96de45,Tim's friends,"[5]"
27afc349-0ab5-4ca9-88c3-10eace9d8e96,Briana,"[1, 2, 4]"
27afc349-0ab5-4ca9-88c3-10eace9d8e96,Puppy,"[1, 2, 3, 4, 5]"
7f80ec36-45bf-4404-82da-7461baf14d33,Guards,"[4, 5]"
7f80ec36-45bf-4404-82da-7461baf14d33,Kid,"[2, 4, 5]"
7f80ec36-45bf-4404-82da-7461baf14d33,People,"[1, 3]"
c4f5a496-45b9-4b24-9978-e365e0781433,Girlfriend,"[1, 2, 3, 5]"
c4f5a496-45b9-4b24-9978-e365e0781433,Kenneth,"[1, 2, 3, 4, 5]"
78be4db3-38b5-48f9-bc19-a430ee8808ef,Sarah,"[1, 3, 4, 5]"
8c21315c-3d6b-4abe-9ede-86559c8694e4,Girlfriend,"[1, 3, 5]"
8c21315c-3d6b-4abe-9ede-86559c8694e4,Rally,"[1, 2, 3, 4, 5]"
8c6610d6-f307-4aa2-968b-2142b1f44823,Andy,"[1, 2, 3, 4, 5]"
37de87f7-5879-4856-9f9d-60ebd5540f11,I (myself),"[1, 3, 4, 5]"
37de87f7-5879-4856-9f9d-60ebd5540f11,My neighbor,"[4, 5]"
8b8617ef-4ade-4090-ae30-12cba9cf3e36,The carrier,"[2, 4, 5]"
8b8617ef-4ade-4090-ae30-12cba9cf3e36,Elijah,"[1, 2, 3, 4, 5]"
33f302f6-b6ec-482d-9b2f-4669517f415f,I (myself),"[1, 2, 3, 4, 5]"
fe7d30ed-fb48-4957-839b-6813d846c36f,I (myself),"[1, 2, 3, 4, 5]"
fe7d30ed-fb48-4957-839b-6813d846c36f,My friend,"[4, 5]"
fe7d30ed-fb48-4957-839b-6813d846c36f,Security guard,"[2]"
604158d8-b60c-4607-bf8d-a5572fc0834c,Tom,"[1, 2, 4, 5]"
63e0a192-0149-44f2-8d8d-3937a7be17c8,I (myself),"[1, 2, 4, 5]"
63e0a192-0149-44f2-8d8d-3937a7be17c8,Someone,"[1, 2, 4, 5]"
6107297e-6629-473f-b83d-465eb67e4e2b,Dad,"[1, 3, 4, 5]"
6107297e-6629-473f-b83d-465eb67e4e2b,Grandparents,"[2]"
6107297e-6629-473f-b83d-465eb67e4e2b,Gina,"[1, 2, 3, 4, 5]"
9b12c188-60bc-4dc2-a359-6ae39d8b4f92,Jay,"[1, 2, 3, 4, 5]"
11bf4c8b-a0f4-4fad-b78e-f1c793113aa1,I (myself),"[1, 3]"
11bf4c8b-a0f4-4fad-b78e-f1c793113aa1,Vet,"[1, 2, 4, 5]"
db574cc6-cd24-4ecf-9905-0a8586ba5bf5,Tim,"[1, 2, 3, 5]"
db574cc6-cd24-4ecf-9905-0a8586ba5bf5,Tim's date,"[4]"
5da3ac47-2065-4774-932a-6c3cec1471d8,Sister,"[2, 3, 4]"
5da3ac47-2065-4774-932a-6c3cec1471d8,Timmy,"[1, 2, 3, 4]"
5da3ac47-2065-4774-932a-6c3cec1471d8,Mom,"[2, 3, 4]"
e65ed397-e7db-42ef-baee-703098ec82e6,Barber,"[5]"
e65ed397-e7db-42ef-baee-703098ec82e6,Joe,"[1, 2, 3, 4, 5]"
1ea77740-1a9a-4359-ba94-b9a9eee62e79,Girlfriend,"[3, 4, 5]"
1ea77740-1a9a-4359-ba94-b9a9eee62e79,Barry,"[1, 2, 4, 5]"
1ea77740-1a9a-4359-ba94-b9a9eee62e79,Barry's,"[1, 2, 4, 5]"
216db1f5-5ccc-4598-9368-de9179b8fe7f,Lisa,"[1, 2, 3, 4, 5]"
83bd5663-63fb-4972-9318-73cbbc45d1da,Donald trump,"[3]"
83bd5663-63fb-4972-9318-73cbbc45d1da,Friends,"[2]"
83bd5663-63fb-4972-9318-73cbbc45d1da,Ashlynn,"[1, 2, 3, 4, 5]"
83bd5663-63fb-4972-9318-73cbbc45d1da,Lori,"[3, 4, 5]"
7148ffc4-0d04-4d9f-9286-ae7ae61a813a,Jervis,"[1, 2, 3, 4, 5]"
7148ffc4-0d04-4d9f-9286-ae7ae61a813a,Girlfriend,"[2, 3, 4]"
7148ffc4-0d04-4d9f-9286-ae7ae61a813a,Nice girl,"[3]"
332b8a83-26fd-441f-8908-a5fb7afbedba,A boy,"[1, 2, 3, 4, 5]"
c8a7de06-4270-4ad8-b33b-4e16a94af738,I (myself),"[1, 2, 3, 5]"
c8a7de06-4270-4ad8-b33b-4e16a94af738,Son,"[1, 2, 3, 4, 5]"
b347b34b-d098-4565-b2a6-feb70456587f,Gordo,"[1, 2, 3, 4, 5]"
c7472f02-aec6-4a76-bfd0-ea5b05456f4d,I (myself),"[1, 2, 3, 4, 5]"
c7472f02-aec6-4a76-bfd0-ea5b05456f4d,Farmer,"[3, 4]"
92668f1f-e4f7-4cad-837c-cc0ac3a6af04,I (myself),"[1, 2]"
92668f1f-e4f7-4cad-837c-cc0ac3a6af04,My dad,"[1, 2, 5]"
27e84b45-7168-402f-a78b-da2e7b5f34e4,Chris,"[1, 2, 3, 4, 5]"
27e84b45-7168-402f-a78b-da2e7b5f34e4,Bartender,"[4, 5]"
27e84b45-7168-402f-a78b-da2e7b5f34e4,Doug,"[1, 2, 3, 4, 5]"
283669e9-ab82-4bc3-bd23-d5f7c4ce2c08,Nora's neighbor's cat,"[4]"
283669e9-ab82-4bc3-bd23-d5f7c4ce2c08,Nora,"[1, 2, 4, 5]"
283669e9-ab82-4bc3-bd23-d5f7c4ce2c08,Nora's cat,"[1, 3, 5]"
283669e9-ab82-4bc3-bd23-d5f7c4ce2c08,Neighbor,"[3, 4]"
20a107a1-3028-4071-abf8-e995f33f9374,Bill,"[1, 2, 3, 4, 5]"
20a107a1-3028-4071-abf8-e995f33f9374,Beautiful woman,"[3, 4, 5]"
6b5305ef-219b-4ad7-8668-9d2e55063339,Tami,"[1, 3, 4, 5]"
6b5305ef-219b-4ad7-8668-9d2e55063339,Gina,"[1, 3, 4, 5]"
6b5305ef-219b-4ad7-8668-9d2e55063339,Mary,"[3, 4, 5]"
6b5305ef-219b-4ad7-8668-9d2e55063339,Rita,"[3, 4, 5]"
0069eaf3-412c-4a45-83a3-3ff06d8ef7bf,Ed,"[1, 2, 3, 4, 5]"
0069eaf3-412c-4a45-83a3-3ff06d8ef7bf,Mom,"[3]"
5c74e73a-0429-4be9-8e65-e5c61849d5a1,Jim,"[1]"
5c74e73a-0429-4be9-8e65-e5c61849d5a1,Jen,"[1, 2, 3, 5]"
c7cf1387-4d05-4f61-98bb-6e6ec5c7024f,Carter,"[1, 2, 3, 4, 5]"
c7cf1387-4d05-4f61-98bb-6e6ec5c7024f,Mom,"[2]"
045d5741-9d60-4eaf-b5f3-f224f260df2c,Bridesmaids,"[2, 3, 4, 5]"
045d5741-9d60-4eaf-b5f3-f224f260df2c,Daughter's friends,"[1, 2]"
045d5741-9d60-4eaf-b5f3-f224f260df2c,I (myself),"[1]"
045d5741-9d60-4eaf-b5f3-f224f260df2c,Other bridesmaids,"[5]"
045d5741-9d60-4eaf-b5f3-f224f260df2c,Mom,"[4]"
045d5741-9d60-4eaf-b5f3-f224f260df2c,Boyfriend,"[3]"
5f45ffc0-a8c4-4f88-a350-cd5c5b3fbb3c,Parents,"[3]"
5f45ffc0-a8c4-4f88-a350-cd5c5b3fbb3c,Alex,"[1, 2, 3, 5]"
5f45ffc0-a8c4-4f88-a350-cd5c5b3fbb3c,Dog,"[1, 4, 5]"
5f45ffc0-a8c4-4f88-a350-cd5c5b3fbb3c,Family,"[2, 3]"
409ab495-985a-46ca-9516-e8e0f3c6541c,I (myself),"[1, 2, 3, 4, 5]"
409ab495-985a-46ca-9516-e8e0f3c6541c,Boy,"[2, 3, 4, 5]"
066d2ef2-340f-4cba-8f02-f25ab2852db5,Kate,"[1, 2, 3, 4]"
066d2ef2-340f-4cba-8f02-f25ab2852db5,Jule,"[1, 2, 3, 4]"
68899ed6-a884-48ff-8dde-f4165000c224,Insurance company,"[3]"
68899ed6-a884-48ff-8dde-f4165000c224,Insurance specialist,"[4]"
68899ed6-a884-48ff-8dde-f4165000c224,Shana,"[1, 2, 3, 4, 5]"
0a3b8359-d1fd-4f0f-8d1d-5162ed8d8e2f,Anna,"[1, 2, 3, 4, 5]"
da3485d7-35c5-4d6f-89bd-cfb44a7cfa00,Iris,"[1, 2, 3, 4, 5]"
da3485d7-35c5-4d6f-89bd-cfb44a7cfa00,Best friend,"[1, 2]"
c422b69d-c4f8-486d-8d89-02e84003f874,Lee's mom,"[1, 4, 5]"
c422b69d-c4f8-486d-8d89-02e84003f874,Lee,"[1, 2, 3, 4, 5]"
c422b69d-c4f8-486d-8d89-02e84003f874,Security guard,"[3, 4]"
77338898-07d4-4143-8451-284540c8b082,I (myself),"[1, 2, 3, 4, 5]"
77338898-07d4-4143-8451-284540c8b082,My first girlfriend,"[1, 2, 3, 4, 5]"
600c09e8-b0e5-4af4-b3f8-ba421b6fbe75,Giants,"[2, 3, 5]"
600c09e8-b0e5-4af4-b3f8-ba421b6fbe75,Refs,"[4]"
600c09e8-b0e5-4af4-b3f8-ba421b6fbe75,Patriots,"[1, 2, 3, 4]"
600c09e8-b0e5-4af4-b3f8-ba421b6fbe75,People,"[3]"
9295cfb5-e527-4191-aae3-30cbfcb0dc4d,Friends,"[1, 5]"
9295cfb5-e527-4191-aae3-30cbfcb0dc4d,Someone,"[4]"
9295cfb5-e527-4191-aae3-30cbfcb0dc4d,Kenny,"[1, 2, 3, 4, 5]"
40bbfd92-4129-4ce3-8d02-0b0eefe68331,Tom,"[1, 2, 3, 4, 5]"
ad298996-f3ba-475e-9f1d-79e68dc97928,James,"[3, 4, 5]"
ad298996-f3ba-475e-9f1d-79e68dc97928,Everyone,"[4]"
ad298996-f3ba-475e-9f1d-79e68dc97928,The fins,"[1]"
ad298996-f3ba-475e-9f1d-79e68dc97928,Goalie,"[2]"
ad298996-f3ba-475e-9f1d-79e68dc97928,The sharks,"[1]"
ade207ba-b337-4f88-b9f4-0711883dab2f,Maryann,"[1, 3, 4, 5]"
8751afe1-7c8d-40fb-bdf2-527a3bc2b7fa,I (myself),"[1, 2, 3, 4, 5]"
7dee9f02-c70e-4081-9fa7-e93a78627315,Tony,"[1, 2, 3, 5]"
7dee9f02-c70e-4081-9fa7-e93a78627315,Friends,"[3, 5]"
9ada0836-dedd-4f4f-a018-cba8a9c81dbf,Twyla,"[2, 4]"
9ada0836-dedd-4f4f-a018-cba8a9c81dbf,Tula,"[3, 5]"
9ada0836-dedd-4f4f-a018-cba8a9c81dbf,Twine twins,"[1]"
9ada0836-dedd-4f4f-a018-cba8a9c81dbf,Family,"[2, 5]"
9ada0836-dedd-4f4f-a018-cba8a9c81dbf,Man,"[2]"
6e842080-4588-4398-b5e3-7fafe1c99ffe,Jane,"[1, 2, 3, 4, 5]"
6e842080-4588-4398-b5e3-7fafe1c99ffe,Jane's husband,"[5]"
96a82f99-1768-46f5-99be-f260e7ba1f84,Siri,"[1, 2, 3, 4, 5]"
1dc94ca5-a546-4fec-95c2-4676cf368b65,I (myself),"[1, 2, 3, 4, 5]"
1dc94ca5-a546-4fec-95c2-4676cf368b65,Mom,"[1, 2]"
91796efa-37fc-4f48-85ae-7af1af711214,Tom,"[1, 2, 3, 4, 5]"
c24e859f-0736-4e04-a7dd-85a8d711d476,Dan,"[2, 3]"
c24e859f-0736-4e04-a7dd-85a8d711d476,Airline,"[1, 4]"
2b27ed5d-61d5-4228-86f5-a1616c8d0dbe,Cranes,"[3, 5]"
2b27ed5d-61d5-4228-86f5-a1616c8d0dbe,Jennifer's grandparents,"[1, 2]"
2b27ed5d-61d5-4228-86f5-a1616c8d0dbe,Jennifer,"[1, 2, 3, 4, 5]"
08044934-b827-4c8d-b8c6-86739007b2bc,I (myself),"[1, 2, 3, 5]"
08044934-b827-4c8d-b8c6-86739007b2bc,Friends,"[3, 4, 5]"
6aad0e09-c2b2-4c33-a37b-32f0f305a7e7,Paul,"[1, 2, 4, 5]"
72b1a012-42c2-410b-96e7-140b5011de61,Bill,"[1, 2, 3, 5]"
72b1a012-42c2-410b-96e7-140b5011de61,The police,"[5]"
67e1023e-ae1b-4204-a21a-3628db752f84,I (myself),"[1, 3, 4, 5]"
df3a5048-50ef-4f1c-8e42-5add382a4b54,Little brother,"[2]"
df3a5048-50ef-4f1c-8e42-5add382a4b54,Brian,"[1, 3, 5]"
df3a5048-50ef-4f1c-8e42-5add382a4b54,Sam,"[2, 3, 4, 5]"
6b3a4cda-71c7-4872-a2f8-e9f225f67aa6,I (myself),"[1, 2, 4, 5]"
6b3a4cda-71c7-4872-a2f8-e9f225f67aa6,Homeowner,"[1]"
56e8bd0f-1022-430f-8fd3-fcc4b280912a,Lea,"[1, 3, 4]"
56e8bd0f-1022-430f-8fd3-fcc4b280912a,Everyone,"[2, 5]"
56e8bd0f-1022-430f-8fd3-fcc4b280912a,Joe,"[2]"
aa9dcc3b-c6b0-44b2-a663-e4a34337ed67,Friend,"[3, 4]"
aa9dcc3b-c6b0-44b2-a663-e4a34337ed67,Tom,"[1, 2, 3, 4, 5]"
3570e906-de24-44c0-9f6a-d9c48c61d3ec,I (myself),"[1, 2, 3, 4, 5]"
3570e906-de24-44c0-9f6a-d9c48c61d3ec,Mom,"[2, 3]"
3570e906-de24-44c0-9f6a-d9c48c61d3ec,Model,"[4, 5]"
3570e906-de24-44c0-9f6a-d9c48c61d3ec,Model from india,"[4, 5]"
6fc841d9-7431-4453-af07-af3ea3b07106,Kay,"[1, 2, 3, 4, 5]"
79076b54-471b-4e78-a44a-8e0db018ad4b,I (myself),"[1, 3, 5]"
79076b54-471b-4e78-a44a-8e0db018ad4b,Friends,"[4]"
79076b54-471b-4e78-a44a-8e0db018ad4b,Bobby,"[1, 3]"
35f601d7-7981-4598-9fe5-18be347bd309,Geoff,"[1, 2, 3, 4, 5]"
35f601d7-7981-4598-9fe5-18be347bd309,Employees,"[4]"
a72e57d4-e4f3-4489-ad00-df4154e22890,Sara,"[2, 3, 4, 5]"
a72e57d4-e4f3-4489-ad00-df4154e22890,A man,"[3, 4]"
802233cc-34da-4865-b446-013ed0c1361d,Corporation,"[1, 2]"
802233cc-34da-4865-b446-013ed0c1361d,Bill,"[1, 2, 3, 4, 5]"
814f6d53-6e53-4989-8c90-a808ffbc7565,Tim,"[1, 2, 3, 4, 5]"
814f6d53-6e53-4989-8c90-a808ffbc7565,His mom,"[2, 3]"
f37a7864-7c30-47be-a58a-a5dca8507f9f,Matthew,"[1]"
f37a7864-7c30-47be-a58a-a5dca8507f9f,Choo choo,"[3, 4]"
ad3862ae-56cf-448b-a6eb-b0fd4ebecd5e,Jason,"[1, 2, 3, 4, 5]"
9e45843a-2215-42e1-af53-1d0e262ca9c6,Amy,"[1, 2]"
9e45843a-2215-42e1-af53-1d0e262ca9c6,Beth,"[1, 5]"
fc18213b-c668-41d4-8588-279ef889fc5a,John,"[1, 2, 3, 4, 5]"
997fcf98-b713-4096-b27e-25d3a6bbf2ff,I (myself),"[1, 2, 3, 5]"
997fcf98-b713-4096-b27e-25d3a6bbf2ff,My grandpa,"[1, 2, 3, 4, 5]"
98136d93-c302-482e-92bd-666732da30d0,Jimmy,"[1, 2, 3, 4, 5]"
98136d93-c302-482e-92bd-666732da30d0,Friends,"[3]"
211b61a1-cb31-472d-99d0-d5e839bc0073,I (myself),"[1, 2, 3, 4, 5]"
211b61a1-cb31-472d-99d0-d5e839bc0073,Crowd,"[1, 5]"
211b61a1-cb31-472d-99d0-d5e839bc0073,Women,"[2]"
2358482d-64fb-4805-93b8-0c7a61f441ce,I (myself),"[1, 2, 5]"
2358482d-64fb-4805-93b8-0c7a61f441ce,Attendee,"[2, 4]"
2358482d-64fb-4805-93b8-0c7a61f441ce,Son,"[1, 2, 3, 4, 5]"
dd0f1751-6a6d-4fd0-ab1e-ed0f42d92c35,Uki,"[1, 2, 3, 4, 5]"
a7afa1ca-5cd8-4632-89a6-de46bcef30f6,Ann,"[1, 2, 3, 4, 5]"
d7987819-d1e0-47cb-8074-753bc8abea5b,Jack,"[1, 2, 3, 4, 5]"
154dc823-339e-49f8-9f32-27f85fcc6c41,Sarah,"[1, 2, 3, 4, 5]"
154dc823-339e-49f8-9f32-27f85fcc6c41,Sarah's friends,"[1, 5]"
0fb6f62c-11a0-4aa5-a423-3cf00b587a4a,Jane,"[1, 2, 3, 4, 5]"
0fb6f62c-11a0-4aa5-a423-3cf00b587a4a,Friends,"[1, 2, 4]"
0fb6f62c-11a0-4aa5-a423-3cf00b587a4a,Friend,"[4]"
a1871078-018d-44bf-8f4c-4278f1ad4d23,Francis,"[1, 3, 5]"
a2f9afdd-fd72-4901-893f-e526ec8e5073,Amy,"[1, 2, 3, 4, 5]"
3f1ad5d9-33b2-415c-808a-05691459b611,Sean,"[1, 2, 3, 4, 5]"
dff3d2e1-e79b-4cc8-8da1-14bd544c4410,Tony,"[1, 2, 3, 4, 5]"
dff3d2e1-e79b-4cc8-8da1-14bd544c4410,Grandma,"[1, 2, 3, 5]"
dff3d2e1-e79b-4cc8-8da1-14bd544c4410,Bakery owner,"[4]"
9d048079-ac55-47c0-acda-2dac167976e9,Cole,"[1, 2, 3, 4, 5]"
5f1a227c-8b54-46f9-8882-ddffeafe15a8,All,"[2]"
5f1a227c-8b54-46f9-8882-ddffeafe15a8,Tom's loved ones,"[2]"
5f1a227c-8b54-46f9-8882-ddffeafe15a8,Tom,"[1, 2, 3, 4, 5]"
c4921135-1797-4bf6-a79d-95b9a004dd8a,Norma,"[1, 4, 5]"
c4921135-1797-4bf6-a79d-95b9a004dd8a,Man,"[2]"
c4921135-1797-4bf6-a79d-95b9a004dd8a,Husband,"[1, 2, 3, 4, 5]"
5d1fa871-94a4-400e-a13c-a022f41cd02f,Tim,"[1, 2, 3, 4, 5]"
5d1fa871-94a4-400e-a13c-a022f41cd02f,Dozens of people,"[4]"
bdfaaeb2-e515-40f0-b296-ac0419375ae7,I (myself),"[1, 2, 3, 5]"
bdfaaeb2-e515-40f0-b296-ac0419375ae7,Everyone else,"[3, 4]"
bdfaaeb2-e515-40f0-b296-ac0419375ae7,My friends,"[1, 2, 3, 5]"
bdfaaeb2-e515-40f0-b296-ac0419375ae7,Three other people,"[4, 5]"
5b6c04d1-91e2-4feb-a2a4-c5666a52a5fd,Billy,"[1]"
5b6d9b3c-0b38-4376-804b-90b2c999087e,Chuck,"[1, 2, 3, 4]"
a736c407-a4dc-4b21-bd87-03736548dd3a,Girlfriend,"[1, 2, 3, 4]"
a736c407-a4dc-4b21-bd87-03736548dd3a,Max,"[1, 2, 4, 5]"
69d2026d-3be8-4a79-8e28-db4d9bc28d8a,Her mother,"[4]"
69d2026d-3be8-4a79-8e28-db4d9bc28d8a,Sally,"[1, 2, 3, 4, 5]"
69d2026d-3be8-4a79-8e28-db4d9bc28d8a,Charity,"[4]"
9a699267-4b28-4132-8d23-a0e3d77ee337,I (myself),"[1, 2, 3, 4, 5]"
9a699267-4b28-4132-8d23-a0e3d77ee337,Friend,"[2]"
bb304cf1-e83a-4534-8890-a6983aff3bb8,Bill,"[1, 2, 5]"
bb304cf1-e83a-4534-8890-a6983aff3bb8,Coastguard,"[3, 4]"
a4135a23-3494-46fb-802f-d26d875a74cb,I (myself),"[1, 2, 3, 4, 5]"
a4135a23-3494-46fb-802f-d26d875a74cb,Jason,"[1, 2, 3, 4, 5]"
cb97d944-f7f6-4317-b460-3de6d7a92166,I (myself),"[1, 2, 3, 4, 5]"
cb97d944-f7f6-4317-b460-3de6d7a92166,My sister,"[2, 3, 4, 5]"
2d2945e9-228c-43a3-8a06-88ce9c5a6ac2,Baby sister,"[4]"
2d2945e9-228c-43a3-8a06-88ce9c5a6ac2,Wanted,"[1]"
2d2945e9-228c-43a3-8a06-88ce9c5a6ac2,Despaired,"[3]"
6f76346b-682b-44f7-b5e6-ddd350f96a4f,Mason,"[1, 2, 3, 4, 5]"
92ad071c-1b09-41d5-8271-26b1a6577473,The man's proxy,"[2]"
92ad071c-1b09-41d5-8271-26b1a6577473,Man,"[1, 2, 3, 4, 5]"
7f49ebfc-1c1f-48b6-84a2-e12b02c85efb,Sam,"[1, 2, 3, 4, 5]"
7f49ebfc-1c1f-48b6-84a2-e12b02c85efb,Friend of sam,"[1, 2, 3, 4, 5]"
26b154ad-ede8-485c-bc5a-a3066ec03d17,A girl,"[2, 3, 4]"
26b154ad-ede8-485c-bc5a-a3066ec03d17,Owen,"[1, 2, 3, 4, 5]"
680c5c94-4603-494e-bab3-49de30565703,Wife,"[1]"
680c5c94-4603-494e-bab3-49de30565703,I (myself),"[1, 5]"
680c5c94-4603-494e-bab3-49de30565703,Son,"[1, 2, 3, 4, 5]"
680c5c94-4603-494e-bab3-49de30565703,Chinese boy,"[3, 4]"
680c5c94-4603-494e-bab3-49de30565703,Son's friends,"[2]"
680c5c94-4603-494e-bab3-49de30565703,Boy's family,"[4]"
d2b81055-789b-4dba-a173-8aef3ef22515,Jim,"[1, 2, 3, 4, 5]"
d2b81055-789b-4dba-a173-8aef3ef22515,Co-worker,"[4]"
8f372c0d-2c93-4f63-b7bb-835c8ce31b65,Jill,"[1, 3, 4, 5]"
8f372c0d-2c93-4f63-b7bb-835c8ce31b65,Peter,"[2, 3, 4]"
acdb6420-d39d-4859-b38a-a5d4bb65fd76,Rex,"[1, 2, 3, 4, 5]"
9abb2f48-a340-4454-9ab4-26070c498904,I (myself),"[1, 2, 3, 5]"
9abb2f48-a340-4454-9ab4-26070c498904,Manager,"[2, 3]"
9abb2f48-a340-4454-9ab4-26070c498904,Criminals,"[4]"
6dd9ce85-ea06-49ec-87af-4156ef5270aa,Mom,"[3]"
6dd9ce85-ea06-49ec-87af-4156ef5270aa,Ben,"[1, 2, 3, 5]"
114fa37e-99de-4578-ae7e-818143556465,Bystander,"[2, 3, 4, 5]"
114fa37e-99de-4578-ae7e-818143556465,News crew,"[2, 5]"
7aa9e139-c84f-4845-a8d0-fbf818d5a204,Friends,"[1, 5]"
7aa9e139-c84f-4845-a8d0-fbf818d5a204,Rick,"[1, 2, 3, 4, 5]"
4c0a5e25-1864-4fc0-82dd-6e6b7c49146a,Friends,"[2, 4]"
4c0a5e25-1864-4fc0-82dd-6e6b7c49146a,Tom,"[1, 2, 5]"
f8335310-e553-4e40-8525-78e89a832aa7,His mom,"[2]"
f8335310-e553-4e40-8525-78e89a832aa7,John,"[1, 2, 3, 4]"
f8335310-e553-4e40-8525-78e89a832aa7,A clown,"[2, 4, 5]"
282c19da-5460-4233-90fa-297dace0f7d4,Bobby,"[1, 2, 3, 4, 5]"
0059a5df-25ab-4edc-86d1-44f7c5780876,Amy,"[1, 2, 3, 4, 5]"
0059a5df-25ab-4edc-86d1-44f7c5780876,Friend,"[1, 5]"
f631a374-3f62-478a-8a50-777f84f9b8cd,I (myself),"[1, 2, 3, 4, 5]"
f631a374-3f62-478a-8a50-777f84f9b8cd,Officer,"[4, 5]"
f631a374-3f62-478a-8a50-777f84f9b8cd,My husband,"[1, 2, 3, 4, 5]"
362d60d5-27c6-4458-b1a0-4ca3470cf36a,Her guests,"[2, 5]"
362d60d5-27c6-4458-b1a0-4ca3470cf36a,One guest,"[3, 4]"
362d60d5-27c6-4458-b1a0-4ca3470cf36a,Milly,"[1, 2, 4, 5]"
9c7a1855-c774-4dbd-aa41-e2c0b77ce90f,Charles,"[1, 2, 3, 4, 5]"
9c7a1855-c774-4dbd-aa41-e2c0b77ce90f,Babysitter,"[2]"
e1451422-40dc-41d4-82e2-f1b80c68d1b9,Jeff,"[1, 2, 3, 4, 5]"
c2c0ccc7-91fc-4a92-9c9b-98fe6b06afe1,Ken,"[1, 2, 3, 4, 5]"
c2c0ccc7-91fc-4a92-9c9b-98fe6b06afe1,Friends,"[3]"
bbae4520-b044-4dca-b7fd-48cf49782e91,Johnny,"[1, 2, 3, 4, 5]"
fa18d50b-9fba-497a-bbfb-a178900370e6,Oscar,"[1, 2, 3, 4, 5]"
fa18d50b-9fba-497a-bbfb-a178900370e6,The car dealership,"[3]"
fa18d50b-9fba-497a-bbfb-a178900370e6,A mechanic,"[2]"
2b2fed62-fec0-4589-81bd-048ff13270c6,Baby,"[1, 2, 3, 4, 5]"
2b2fed62-fec0-4589-81bd-048ff13270c6,Monica,"[1, 2, 4]"
